Well Green Market,http://www.yelp.com/biz/well-green-market-new-york-2,Theater District, Midtown West,,,
49th and 7th Halal Cart,http://www.yelp.com/biz/49th-and-7th-halal-cart-new-york,Theater District, Hell's Kitchen, Midtown West,,
Nirvana 54,http://www.yelp.com/biz/nirvana-54-new-york,Theater District, Midtown West,,,
Fruit Stand EspaÌ±ol,http://www.yelp.com/biz/fruit-stand-espa%C3%B1ol-new-york-2,Theater District, Midtown West,,,
Villa Fresh Italian Kitchen,http://www.yelp.com/biz/villa-fresh-italian-kitchen-new-york,Theater District, Hell's Kitchen, Midtown West,,
Irish Pub,http://www.yelp.com/biz/irish-pub-new-york-2,Theater District, Midtown West,,,
Luigi‰Ûªs Pizza,http://www.yelp.com/biz/luigis-pizza-new-york-2,Theater District, Midtown West,,,
Cbre 1540 Broadway,http://www.yelp.com/biz/cbre-1540-broadway-new-york,Soundview,,,,
McDonald‰Ûªs,http://www.yelp.com/biz/mcdonalds-manhattan-91,Theater District, Midtown West,,,
V Spot Vietnamese Cuisine,http://www.yelp.com/biz/v-spot-vietnamese-cuisine-new-york,Theater District, Midtown West,,,
Fruit Salad, Fruit Smoothies Food Cart,http://www.yelp.com/biz/fruit-salad-fruit-smoothies-food-cart-new-york-2,Theater District, Midtown West,,
Majestic Delicatessen,http://www.yelp.com/biz/majestic-delicatessen-new-york-2,Theater District, Midtown West,,,
Lucky Burger,http://www.yelp.com/biz/lucky-burger-new-york-2,Theater District, Midtown West,,,
Bistro Caterers,http://www.yelp.com/biz/bistro-caterers-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Stella‰Ûªs,http://www.yelp.com/biz/stellas-new-york-2,Theater District, Midtown West,,,
Midtown Buffet,http://www.yelp.com/biz/midtown-buffet-new-york,Theater District, Midtown West,,,
Yuri Sushi,http://www.yelp.com/biz/yuri-sushi-new-york,Theater District, Midtown West,,,
Europa Cafe,http://www.yelp.com/biz/europa-cafe-new-york-25,Soundview,,,,
Soup Cart,http://www.yelp.com/biz/soup-cart-new-york-2,Theater District, Midtown West,,,
Laurel Lee Restaurant,http://www.yelp.com/biz/laurel-lee-restaurant-new-york,Theater District, Midtown West,,,
Kill Bar @ Times Scare,http://www.yelp.com/biz/kill-bar-times-scare-new-york,Theater District, Midtown West,,,
Basera Indian Bistro,http://www.yelp.com/biz/basera-indian-bistro-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
1 Dollar Pizza,http://www.yelp.com/biz/1-dollar-pizza-new-york,Theater District, Hell's Kitchen, Midtown West,,
Domino‰Ûªs Pizza,http://www.yelp.com/biz/dominos-pizza-new-york-9,Theater District, Hell's Kitchen, Midtown West,,
Food Emporium Cafe,http://www.yelp.com/biz/food-emporium-cafe-new-york,Theater District, Midtown West,,,
Bar Centrale,http://www.yelp.com/biz/bar-centrale-new-york,Theater District, Hell's Kitchen, Midtown West,,
Church‰Ûªs Chicken,http://www.yelp.com/biz/churchs-chicken-new-york-5,Theater District, Hell's Kitchen, Midtown West,,
Fruits and Vegetables Juice Cart,http://www.yelp.com/biz/fruits-and-vegetables-juice-cart-manhattan,Soundview,,,,
Le Rendez-Vous Cafe,http://www.yelp.com/biz/le-rendez-vous-cafe-new-york,Theater District, Midtown West,,,
Robert Emmets,http://www.yelp.com/biz/robert-emmets-new-york,Theater District, Hell's Kitchen, Midtown West,,
babba shrimps,http://www.yelp.com/biz/babba-shrimps-new-york,Theater District, Midtown West,,,
McDonald‰Ûªs,http://www.yelp.com/biz/mcdonalds-manhattan-23,Theater District, Midtown West,,,
Aria Hell‰Ûªs Kitchen,http://www.yelp.com/biz/aria-hells-kitchen-new-york-2,Theater District, Midtown West,,,
Pita Grill,http://www.yelp.com/biz/pita-grill-new-york-4,Theater District, Hell's Kitchen, Midtown West,,
The Three Monkeys,http://www.yelp.com/biz/the-three-monkeys-new-york-3,Theater District, Hell's Kitchen, Midtown West,,
Pig ‰Û÷N‰Ûª Whistle,http://www.yelp.com/biz/pig-n-whistle-new-york-13,Theater District, Midtown West,,,
Crown Gourmet Deli,http://www.yelp.com/biz/crown-gourmet-deli-new-york,Theater District, Midtown West,,,
719 Brother Famous Deli,http://www.yelp.com/biz/719-brother-famous-deli-new-york,Soundview,,,,
L‰ÛªAllegria Italian,http://www.yelp.com/biz/l-allegria-italian-new-york,Theater District, Hell's Kitchen, Midtown West,,
City Chow # 2,http://www.yelp.com/biz/city-chow-2-new-york,Theater District, Hell's Kitchen, Midtown West,,
Olive Garden Italian Restaurant,http://www.yelp.com/biz/olive-garden-italian-restaurant-new-york-5,Theater District, Midtown West,,,
Bombay Grill House,http://www.yelp.com/biz/bombay-grill-house-new-york,Theater District, Midtown West,,,
Famous Famiglia,http://www.yelp.com/biz/famous-famiglia-new-york,Theater District, Hell's Kitchen, Midtown West,,
Fresco Tortillas,http://www.yelp.com/biz/fresco-tortillas-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Mc Donald‰Ûªs Restaurant,http://www.yelp.com/biz/mc-donalds-restaurant-new-york-3,Theater District, Hell's Kitchen, Midtown West,,
Talent 2 Thai Kitchen,http://www.yelp.com/biz/talent-2-thai-kitchen-new-york,Theater District, Midtown West,,,
Joe‰Ûªs Diner,http://www.yelp.com/biz/joes-diner-new-york,Theater District, Hell's Kitchen, Midtown West,,
McDonald‰Ûªs,http://www.yelp.com/biz/mcdonalds-new-york-124,Soundview,,,,
McCoy‰Ûªs Bar,http://www.yelp.com/biz/mccoys-bar-new-york,Theater District, Midtown West,,,
t.g.i. fridays,http://www.yelp.com/biz/t-g-i-fridays-new-york-6,Theater District, Hell's Kitchen, Midtown West,,
The Best Pizza,http://www.yelp.com/biz/the-best-pizza-new-york,Theater District, Midtown West,,,
Cinnabon,http://www.yelp.com/biz/cinnabon-manhattan,Theater District, Hell's Kitchen, Midtown West,,
The Halal Guys,http://www.yelp.com/biz/the-halal-guys-new-york-6,Theater District, Hell's Kitchen, Midtown West,,
Papa John‰Ûªs Pizza,http://www.yelp.com/biz/papa-johns-pizza-new-york-28,Theater District, Midtown West,,,
Deacon Brodie‰Ûªs,http://www.yelp.com/biz/deacon-brodies-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Zheng‰Ûªs Lucky Sunday Garden,http://www.yelp.com/biz/zhengs-lucky-sunday-garden-new-york,Theater District, Hell's Kitchen, Midtown West,,
My Belly‰Ûªs Playlist,http://www.yelp.com/biz/my-bellys-playlist-new-york-7,Theater District, Hell's Kitchen, Midtown West,,
Joe‰Ûªs Tavern,http://www.yelp.com/biz/joes-tavern-new-york,Soundview,,,,
Times Deli,http://www.yelp.com/biz/times-deli-new-york,Theater District, Midtown West,,,
Charlie O‰Ûªs,http://www.yelp.com/biz/charlie-os-new-york,Theater District, Midtown West,,,
New Panda Restaurant,http://www.yelp.com/biz/new-panda-restaurant-new-york,Theater District, Midtown West,,,
Kebab Knish Cart,http://www.yelp.com/biz/kebab-knish-cart-new-york,Theater District, Hell's Kitchen, Midtown West,,
Off Broadway Deli,http://www.yelp.com/biz/off-broadway-deli-new-york,Theater District, Midtown West,,,
Au Bon Pain,http://www.yelp.com/biz/au-bon-pain-new-york-6,Theater District, Midtown West,,,
Hotdog Stand,http://www.yelp.com/biz/hotdog-stand-new-york,Theater District, Hell's Kitchen, Midtown West,,
Mexico City Cafe,http://www.yelp.com/biz/mexico-city-cafe-new-york,Theater District, Midtown West,,,
Capri,http://www.yelp.com/biz/capri-new-york,Theater District, Hell's Kitchen, Midtown West,,
Fruit Cart Guy,http://www.yelp.com/biz/fruit-cart-guy-new-york,Soundview,,,,
Honolulu Steamship Company,http://www.yelp.com/biz/honolulu-steamship-company-new-york,Theater District, Midtown West,,,
Applebee‰Ûªs,http://www.yelp.com/biz/applebees-new-york-5,Theater District, Midtown West,,,
Mentoku,http://www.yelp.com/biz/mentoku-new-york,Theater District, Midtown West,,,
Charley O‰Ûªs Times Square Grill,http://www.yelp.com/biz/charley-os-times-square-grill-manhattan,Theater District, Hell's Kitchen, Midtown West,,
Azul,http://www.yelp.com/biz/azul-new-york,Theater District, Midtown West,,,
Organic Mexican Food,http://www.yelp.com/biz/organic-mexican-food-new-york,Theater District, Midtown West,,,
Josephs,http://www.yelp.com/biz/josephs-new-york,Theater District, Midtown West,,,
TGI Friday‰Ûªs,http://www.yelp.com/biz/tgi-fridays-new-york-4,Theater District, Midtown West,,,
The Flying Pig Jianbing,http://www.yelp.com/biz/the-flying-pig-jianbing-new-york,Theater District, Midtown West,,,
Kino‰Ûªs Halal Food,http://www.yelp.com/biz/kinos-halal-food-new-york,Soundview,,,,
Charley O‰Ûªs,http://www.yelp.com/biz/charley-os-new-york-2,Theater District, Midtown West,,,
Oks Place,http://www.yelp.com/biz/oks-place-new-york,Theater District, Hell's Kitchen, Midtown West,,
Steak ‰Û÷n Shake,http://www.yelp.com/biz/steak-n-shake-new-york-2,Theater District, Midtown West,,,
Applebee‰Ûªs,http://www.yelp.com/biz/applebees-new-york,Theater District, Midtown West,,,
Pizza Plus,http://www.yelp.com/biz/pizza-plus-new-york-6,Theater District, Midtown West,,,
Off Broadway Diner,http://www.yelp.com/biz/off-broadway-diner-new-york,Theater District, Hell's Kitchen, Midtown West,,
Tasty Halal Food Cart,http://www.yelp.com/biz/tasty-halal-food-cart-new-york,Theater District, Midtown West,,,
Le Marais,http://www.yelp.com/biz/le-marais-new-york,Theater District, Midtown West,,,
Deli Plus,http://www.yelp.com/biz/deli-plus-new-york,Theater District, Midtown West,,,
Au Bon Pain Restaurant,http://www.yelp.com/biz/au-bon-pain-restaurant-new-york-2,Soundview,,,,
Subway,http://www.yelp.com/biz/subway-manhattan-52,Theater District, Hell's Kitchen, Midtown West,,
Time Life Cafeteria,http://www.yelp.com/biz/time-life-cafeteria-new-york,Theater District, Midtown West,,,
Ranch 1,http://www.yelp.com/biz/ranch-1-manhattan-3,Theater District, Midtown West,,,
Cravings Delivery,http://www.yelp.com/biz/cravings-delivery-new-york,Theater District, Midtown West,,,
Subway,http://www.yelp.com/biz/subway-new-york-240,Theater District, Midtown West,,,
La Chiquitita,http://www.yelp.com/biz/la-chiquitita-manhattan,Theater District, Hell's Kitchen, Midtown West,,
Subway,http://www.yelp.com/biz/subway-new-york-326,Theater District, Hell's Kitchen, Midtown West,,
Patron Mexican Grill,http://www.yelp.com/biz/patron-mexican-grill-new-york-2,Theater District, Midtown West,,,
Times Square Deli,http://www.yelp.com/biz/times-square-deli-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Time Square Deli,http://www.yelp.com/biz/time-square-deli-new-york,Soundview,,,,
McDonalds,http://www.yelp.com/biz/mcdonalds-new-york-142,Theater District, Midtown West,,,
Villa Pizza,http://www.yelp.com/biz/villa-pizza-new-york,Theater District, Midtown West,,,
Da Rosina,http://www.yelp.com/biz/da-rosina-new-york,Theater District, Midtown West,,,
Cafe Saffe,http://www.yelp.com/biz/cafe-saffe-new-york,Theater District, Hell's Kitchen, Midtown West,,
Avenue Restaurant,http://www.yelp.com/biz/avenue-restaurant-new-york,Theater District, Hell's Kitchen, Midtown West,,
Fresh Pizza,http://www.yelp.com/biz/fresh-pizza-new-york,Theater District, Midtown West,,,
Off Broadway Del Pizza,http://www.yelp.com/biz/off-broadway-del-pizza-new-york,Theater District, Hell's Kitchen, Midtown West,,
Keni‰Ûªs Chicken and Pizza,http://www.yelp.com/biz/kenis-chicken-and-pizza-new-york,Theater District, Hell's Kitchen, Midtown West,,
Yes Guys Kebab Stand,http://www.yelp.com/biz/yes-guys-kebab-stand-new-york,Theater District, Hell's Kitchen, Midtown West,,
Kellogg‰Ûªs Recharge Bar,http://www.yelp.com/biz/kelloggs-recharge-bar-new-york,Soundview,,,,
Mike‰Ûªs Deli,http://www.yelp.com/biz/mikes-deli-new-york,Theater District, Midtown West,,,
Marketplace CafÌ© & Takeaway,http://www.yelp.com/biz/marketplace-caf%C3%A9-and-takeaway-new-york,Theater District, Hell's Kitchen, Midtown West,,
KeleGUAM,http://www.yelp.com/biz/keleguam-manhattan,Theater District, Midtown West,,,
Time Square Cafe,http://www.yelp.com/biz/time-square-cafe-new-york,Theater District, Hell's Kitchen, Midtown West,,
Ranch One,http://www.yelp.com/biz/ranch-one-new-york-3,Theater District, Midtown West,,,
Popeye‰Ûªs Chicken and Biscuits,http://www.yelp.com/biz/popeyes-chicken-and-biscuits-new-york-7,Theater District, Midtown West,,,
HM BISTRO,http://www.yelp.com/biz/hm-bistro-new-york-3,Theater District, Midtown West,,,
Babalu Night Club,http://www.yelp.com/biz/babalu-night-club-new-york,Theater District, Midtown West,,,
Subway,http://www.yelp.com/biz/subway-manhattan-36,Theater District, Hell's Kitchen, Midtown West,,
Jamaican Dutchy,http://www.yelp.com/biz/jamaican-dutchy-new-york-2,Soundview,,,,
Cricket Cafe,http://www.yelp.com/biz/cricket-cafe-new-york,Theater District, Midtown West,,,
Rino Restaurant,http://www.yelp.com/biz/rino-restaurant-new-york,Theater District, Midtown West,,,
Europa Cafe,http://www.yelp.com/biz/europa-cafe-new-york-22,Theater District, Hell's Kitchen, Midtown West,,
RÌ©union,http://www.yelp.com/biz/r%C3%A9union-new-york-3,Theater District, Midtown West,,,
48 Lounge,http://www.yelp.com/biz/48-lounge-new-york,Theater District, Hell's Kitchen, Midtown West,,
Subway,http://www.yelp.com/biz/subway-manhattan-17,Theater District, Midtown West,,,
MODA Restaurant Bar & Lounge,http://www.yelp.com/biz/moda-restaurant-bar-and-lounge-new-york-2,Theater District, Midtown West,,,
Ranch One,http://www.yelp.com/biz/ranch-one-new-york,Theater District, Midtown West,,,
Trolley‰Ûªs Deli & Pizza,http://www.yelp.com/biz/trolleys-deli-and-pizza-new-york,Theater District, Hell's Kitchen, Midtown West,,
Subway,http://www.yelp.com/biz/subway-new-york-17,Soundview,,,,
Roast Kitchen,http://www.yelp.com/biz/roast-kitchen-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Mama‰Ûªs Pizza,http://www.yelp.com/biz/mamas-pizza-new-york-2,Theater District, Midtown West,,,
Art Cafe Restaurant,http://www.yelp.com/biz/art-cafe-restaurant-new-york-3,Theater District, Hell's Kitchen, Midtown West,,
McDonald‰Ûªs,http://www.yelp.com/biz/mcdonalds-new-york-113,Theater District, Midtown West,,,
Subway,http://www.yelp.com/biz/subway-new-york-186,Theater District, Midtown West,,,
Port Deli,http://www.yelp.com/biz/port-deli-new-york,Theater District, Midtown West,,,
chez napolÌ©on,http://www.yelp.com/biz/chez-napol%C3%A9on-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
1657 Broadway Deli,http://www.yelp.com/biz/1657-broadway-deli-new-york,Theater District, Hell's Kitchen, Midtown West,,
TGI Friday‰Ûªs,http://www.yelp.com/biz/tgi-fridays-new-york-17,Theater District, Midtown West,,,
Avenue of the Americas,http://www.yelp.com/biz/avenue-of-the-americas-new-york,Soundview,,,,
Brunch Party Nyc,http://www.yelp.com/biz/brunch-party-nyc-manhattan,Theater District, Midtown West,,,
Dunkin‰Ûª Donuts,http://www.yelp.com/biz/dunkin-donuts-new-york-289,Theater District, Hell's Kitchen, Midtown West,,
District,http://www.yelp.com/biz/district-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Houlihans,http://www.yelp.com/biz/houlihans-new-york-13,Theater District, Midtown West,,,
Grotto,http://www.yelp.com/biz/grotto-new-york,Theater District, Midtown West,,,
Deli,http://www.yelp.com/biz/deli-bridgeport,Theater District, Midtown West,,,
Thai Palace,http://www.yelp.com/biz/thai-palace-new-york,Theater District, Hell's Kitchen, Midtown West,,
Mondani,http://www.yelp.com/biz/mondani-manhattan,Theater District, Hell's Kitchen, Midtown West,,
Ai‰Ûªs Sushi,http://www.yelp.com/biz/ais-sushi-new-york,Theater District, Midtown West,,,
Roadhouse America,http://www.yelp.com/biz/roadhouse-america-new-york,Soundview,,,,
Ocean Prime,http://www.yelp.com/biz/ocean-prime-new-york,Theater District, Midtown West,,,
Sushi Seki Hell‰Ûªs Kitchen,http://www.yelp.com/biz/sushi-seki-hells-kitchen-new-york,Theater District, Midtown West,,,
Le Croissant,http://www.yelp.com/biz/le-croissant-new-york,Theater District, Hell's Kitchen, Midtown West,,
Hells Kitchen Dogfish Head,http://www.yelp.com/biz/hells-kitchen-dogfish-head-new-york,Theater District, Midtown West,,,
Chevy,http://www.yelp.com/biz/chevy-manhattan-3,Theater District, Hell's Kitchen, Midtown West,,
Star Diner,http://www.yelp.com/biz/star-diner-new-york,Theater District, Hell's Kitchen, Midtown West,,
Blimpies,http://www.yelp.com/biz/blimpies-new-york-2,Theater District, Midtown West,,,
Subway,http://www.yelp.com/biz/subway-new-york-263,Theater District, Midtown West,,,
Big Mama Sushi,http://www.yelp.com/biz/big-mama-sushi-new-york,Theater District, Hell's Kitchen, Midtown West,,
Stiletto@Club 44,http://www.yelp.com/biz/stiletto-club-44-new-york,Soundview,,,,
Addofi DelI,http://www.yelp.com/biz/addofi-deli-new-york,Theater District, Hell's Kitchen, Midtown West,,
ŒÎÑ__Â_£_ŒÔ_çÄ__ü_,http://www.yelp.com/biz/%E5%8C%97%E4%BA%AC%E9%A3%8E%E5%91%B3%E7%83%A4%E9%B8%AD-new-york,Theater District, Midtown West,,,
KFC,http://www.yelp.com/biz/kfc-new-york-32,Theater District, Hell's Kitchen, Midtown West,,
COFFEED,http://www.yelp.com/biz/coffeed-new-york-7,Theater District, Midtown West,,,
Ray‰Ûªs Real Pizza,http://www.yelp.com/biz/rays-real-pizza-new-york,Theater District, Midtown West,,,
Cafe @ TimesSquare,http://www.yelp.com/biz/cafe-timessquare-manhattan,Theater District, Hell's Kitchen, Midtown West,,
Martini‰Ûªs,http://www.yelp.com/biz/martinis-new-york,Theater District, Midtown West,,,
Mama Sbarro‰Ûªs,http://www.yelp.com/biz/mama-sbarros-new-york,Theater District, Midtown West,,,
McDonald‰Ûªs,http://www.yelp.com/biz/mcdonalds-manhattan-29,Theater District, Midtown West,,,
The Broadway Grill,http://www.yelp.com/biz/the-broadway-grill-new-york,Soundview,,,,
Fragolino Trattoria,http://www.yelp.com/biz/fragolino-trattoria-new-york,Theater District, Midtown West,,,
Fresco Tortillas,http://www.yelp.com/biz/fresco-tortillas-new-york-5,Theater District, Hell's Kitchen, Midtown West,,
Kosher Oasis Cart,http://www.yelp.com/biz/kosher-oasis-cart-manhattan,Theater District, Hell's Kitchen, Midtown West,,
Maaz Vegetarian,http://www.yelp.com/biz/maaz-vegetarian-new-york,Theater District, Midtown West,,,
Rancho Tequileria,http://www.yelp.com/biz/rancho-tequileria-new-york,Theater District, Midtown West,,,
Shake Shack,http://www.yelp.com/biz/shake-shack-manhattan-9,Theater District, Hell's Kitchen, Midtown West,,
Lucy‰Ûªs Burger Joint,http://www.yelp.com/biz/lucys-burger-joint-new-york,Theater District, Midtown West,,,
Delta Grill,http://www.yelp.com/biz/delta-grill-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
ViTA,http://www.yelp.com/biz/vita-new-york,Theater District, Midtown West,,,
Search Restaurants,http://www.yelp.com/biz/search-restaurants-new-york,Soundview,,,,
Pranzo Deli,http://www.yelp.com/biz/pranzo-deli-new-york,Theater District, Midtown West,,,
Philly‰Ûªs Cheese Steaks,http://www.yelp.com/biz/phillys-cheese-steaks-new-york,Theater District, Midtown West,,,
Hm Bistro,http://www.yelp.com/biz/hm-bistro-new-york-5,Theater District, Midtown West,,,
McDonald‰Ûªs,http://www.yelp.com/biz/mcdonalds-new-york-96,Theater District, Midtown West,,,
46 St Bakery,http://www.yelp.com/biz/46-st-bakery-new-york,Theater District, Midtown West,,,
World Wrestling Entertainment,http://www.yelp.com/biz/world-wrestling-entertainment-new-york-2,Theater District, Midtown West,,,
Prime Pizza,http://www.yelp.com/biz/prime-pizza-new-york,Theater District, Midtown West,,,
Mcdonlads,http://www.yelp.com/biz/mcdonlads-new-york,Theater District, Hell's Kitchen, Midtown West,,
Sbarro Pizza,http://www.yelp.com/biz/sbarro-pizza-new-york-3,Theater District, Midtown West,,,
54th Street Pizzeria,http://www.yelp.com/biz/54th-street-pizzeria-new-york,Soundview,,,,
Pergolades Artistes,http://www.yelp.com/biz/pergolades-artistes-new-york,Theater District, Hell's Kitchen, Midtown West,,
Mom‰Ûªs Pizza,http://www.yelp.com/biz/moms-pizza-new-york,Theater District, Midtown West,,,
Jade Terrace,http://www.yelp.com/biz/jade-terrace-new-york,Theater District, Hell's Kitchen, Midtown West,,
Bellizzi‰Ûªs,http://www.yelp.com/biz/bellizzis-new-york,Theater District, Midtown West,,,
Times Scare NYC,http://www.yelp.com/biz/times-scare-nyc-new-york-2,Theater District, Midtown West,,,
Better Being 940,http://www.yelp.com/biz/better-being-940-new-york,Theater District, Hell's Kitchen, Midtown West,,
Cafe Axum,http://www.yelp.com/biz/cafe-axum-new-york,Theater District, Hell's Kitchen, Midtown West,,
Iroha Japanese Restaurant,http://www.yelp.com/biz/iroha-japanese-restaurant-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Subway,http://www.yelp.com/biz/subway-new-york-168,Theater District, Midtown West,,,
Balcony Cafe,http://www.yelp.com/biz/balcony-cafe-new-york,Soundview,,,,
Kiss My Slice,http://www.yelp.com/biz/kiss-my-slice-new-york-3,Theater District, Midtown West,,,
Dine-O-Mat Restaurant Corporation,http://www.yelp.com/biz/dine-o-mat-restaurant-corporation-new-york,Theater District, Midtown West,,,
Tom‰Ûªs Cafe,http://www.yelp.com/biz/toms-cafe-manhattan,Theater District, Midtown West,,,
La Primavera Restaurant,http://www.yelp.com/biz/la-primavera-restaurant-new-york,Theater District, Midtown West,,,
Houlihan‰Ûªs Times Square,http://www.yelp.com/biz/houlihans-times-square-new-york,Theater District, Midtown West,,,
Subway,http://www.yelp.com/biz/subway-new-york-189,Theater District, Midtown West,,,
‰Û÷Disiac Lounge,http://www.yelp.com/biz/disiac-lounge-new-york,Theater District, Midtown West,,,
Two Rancheros Restaurant,http://www.yelp.com/biz/two-rancheros-restaurant-new-york,Theater District, Hell's Kitchen, Midtown West,,
120 W 41st Corporation,http://www.yelp.com/biz/120-w-41st-corporation-new-york,Theater District, Midtown West,,,
Cocopazzo Teatro Restaurant,http://www.yelp.com/biz/cocopazzo-teatro-restaurant-new-york,Soundview,,,,
Trionfo Ristorante,http://www.yelp.com/biz/trionfo-ristorante-new-york,Theater District, Midtown West,,,
Great American Hero,http://www.yelp.com/biz/great-american-hero-new-york,Theater District, Midtown West,,,
Alderman & Company,http://www.yelp.com/biz/alderman-and-company-new-york,Theater District, Midtown West,,,
Burger King,http://www.yelp.com/biz/burger-king-new-york-24,Theater District, Midtown West,,,
Z Gourmet Deli,http://www.yelp.com/biz/z-gourmet-deli-new-york,Theater District, Hell's Kitchen, Midtown West,,
Toulan Cafe & Market,http://www.yelp.com/biz/toulan-cafe-and-market-new-york,Theater District, Midtown West,,,
Rice and Chopsticks,http://www.yelp.com/biz/rice-and-chopsticks-new-york,Theater District, Midtown West,,,
West Side Cottage,http://www.yelp.com/biz/west-side-cottage-new-york,Theater District, Midtown West,,,
Rain,http://www.yelp.com/biz/rain-new-york,Theater District, Hell's Kitchen, Midtown West,,
Tuscany Pizza Cafe,http://www.yelp.com/biz/tuscany-pizza-cafe-new-york,Soundview,,,,
Wok ‰Û÷n Roll,http://www.yelp.com/biz/wok-n-roll-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Saigon Fun,http://www.yelp.com/biz/saigon-fun-new-york,Theater District, Hell's Kitchen, Midtown West,,
Club 44 Corporation,http://www.yelp.com/biz/club-44-corporation-new-york,Theater District, Hell's Kitchen, Midtown West,,
Healthy Vegetarian Food,http://www.yelp.com/biz/healthy-vegetarian-food-new-york,Theater District, Hell's Kitchen, Midtown West,,
Pluck U.,http://www.yelp.com/biz/pluck-u-new-york-5,Theater District, Midtown West,,,
Vesey Delicatessen,http://www.yelp.com/biz/vesey-delicatessen-new-york,Theater District, Hell's Kitchen, Midtown West,,
Soba Teriyaki Boy,http://www.yelp.com/biz/soba-teriyaki-boy-new-york,Theater District, Midtown West,,,
Ranch 1,http://www.yelp.com/biz/ranch-1-new-york-11,Theater District, Midtown West,,,
Pizza Hut,http://www.yelp.com/biz/pizza-hut-new-york-26,Theater District, Midtown West,,,
TGI Friday‰Ûªs,http://www.yelp.com/biz/tgi-fridays-new-york-15,Soundview,,,,
Eminax,http://www.yelp.com/biz/eminax-new-york,Theater District, Midtown West,,,
Zen52,http://www.yelp.com/biz/zen52-new-york,Theater District, Midtown West,,,
Roma Brick Pizza Corporation,http://www.yelp.com/biz/roma-brick-pizza-corporation-new-york,Theater District, Hell's Kitchen, Midtown West,,
Clinton Restaurant,http://www.yelp.com/biz/clinton-restaurant-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Shisha,http://www.yelp.com/biz/shisha-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Caffebene,http://www.yelp.com/biz/caffebene-new-york-7,Theater District, Hell's Kitchen, Midtown West,,
Bombay Masala,http://www.yelp.com/biz/bombay-masala-new-york,Theater District, Midtown West,,,
Osteria Pepe Rosso,http://www.yelp.com/biz/osteria-pepe-rosso-new-york-2,Theater District, Midtown West,,,
Judson Grill,http://www.yelp.com/biz/judson-grill-new-york,Theater District, Hell's Kitchen, Midtown West,,
Subway,http://www.yelp.com/biz/subway-new-york-317,Soundview,,,,
Station Coffee Shop,http://www.yelp.com/biz/station-coffee-shop-new-york,Theater District, Midtown West,,,
City Pizza Cafe,http://www.yelp.com/biz/city-pizza-cafe-new-york,Theater District, Midtown West,,,
Lakruwana Gourmet Restaurant,http://www.yelp.com/biz/lakruwana-gourmet-restaurant-new-york,Theater District, Midtown West,,,
Hayashiya,http://www.yelp.com/biz/hayashiya-new-york,Theater District, Hell's Kitchen, Midtown West,,
Restaurants Italian Napoli,http://www.yelp.com/biz/restaurants-italian-napoli-new-york,Theater District, Hell's Kitchen, Midtown West,,
Livraison,http://www.yelp.com/biz/livraison-new-york-2,Theater District, Hell's Kitchen, Midtown West,,
Alicart,http://www.yelp.com/biz/alicart-new-york,Theater District, Hell's Kitchen, Midtown West,,
Ranch 1,http://www.yelp.com/biz/ranch-1-new-york-14,Theater District, Midtown West,,,
B Smith Enterprises,http://www.yelp.com/biz/b-smith-enterprises-new-york,Theater District, Hell's Kitchen, Midtown West,,
Japanese Teppanyaki,http://www.yelp.com/biz/japanese-teppanyaki-manhattan?search_key=71215,Soundview,,,,
Mars Restaurant,http://www.yelp.com/biz/mars-restaurant-new-york?search_key=71215,Theater District, Hell's Kitchen, Midtown West,,
Mama Mia 44 SW,http://www.yelp.com/biz/mama-mia-44-sw-new-york?search_key=71215,Theater District, Midtown West,,,
Dino‰Ûªs Pizza,http://www.yelp.com/biz/dinos-pizza-new-york?search_key=71215,Theater District, Hell's Kitchen, Midtown West,,
Valducci‰Ûªs Pizza,http://www.yelp.com/biz/valduccis-pizza-new-york-2?search_key=71215,Theater District, Hell's Kitchen, Midtown West,,
Broadway Deli,http://www.yelp.com/biz/broadway-deli-new-york-3?search_key=71215,Theater District, Midtown West,,,
Hudson Market Place,http://www.yelp.com/biz/hudson-market-place-new-york?search_key=71215,Theater District, Midtown West,,,
Joe Franklyn‰Ûªs Restaurant,http://www.yelp.com/biz/joe-franklyns-restaurant-new-york?search_key=71215,Theater District, Hell's Kitchen, Midtown West,,
Turkish Cuisine,http://www.yelp.com/biz/turkish-cuisine-new-york-2?search_key=71215,Theater District, Hell's Kitchen, Midtown West,,
Singh Brothers,http://www.yelp.com/biz/singh-brothers-new-york?search_key=71215,Theater District, Hell's Kitchen, Midtown West,,
Le Beaujolais,http://www.yelp.com/biz/le-beaujolais-new-york,Soundview,,,,
